"COD_DEPTO","COD_DANE","OBJECTID","ID_ESPACIAL","AREA_OFICIAL","ENTIDAD_TERRITORIAL","NOM_DEPARTAMENTO","NOM_MUNICIPIO","INPOLY_FID","SIMPGNFLAG","MAXSIMPTOL","MINSIMPTOL","SHAPE.AREA","SHAPE.LEN","ID_DATO","ID_INDICADOR","DATO","UNIDAD_MEDIDA","VALOR","ANO","REGISTRO_ESPACIAL","SUBSISTEMA","TEMA","ID_UNIDAD_ESPACIAL",
"63","63401","324","63401","","LA TEBAIDA","QUINDÍO","LA TEBAIDA","365","","5000","5000","97753416.9428917","45176.346165515206","1194","867139","Producción de Aguacate","Tonelada","445","2010","LA TEBAIDA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76100","325","76100","","BOLÍVAR","VALLE DEL CAUCA","BOLÍVAR","366","","5000","5000","737560752.516943","129879.145884231","1194","867208","Producción de Aguacate","Tonelada","203","2010","BOLIVAR","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76622","329","76622","","ROLDANILLO","VALLE DEL CAUCA","ROLDANILLO","370","","5000","5000","246558391.798075","66710.5056968243","1194","868260","Producción de Aguacate","Tonelada","367","2010","ROLDANILLO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76403","335","76403","","LA VICTORIA","VALLE DEL CAUCA","LA VICTORIA","376","","5000","5000","263576593.470086","67879.0285131658","1194","868255","Producción de Aguacate","Tonelada","10","2010","LA VICTORIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63130","336","63130","","CALARCÁ","QUINDÍO","CALARCÁ","377","","5000","5000","209359703.172681","83676.2253527399","1194","866102","Producción de Aguacate","Tonelada","1350","2010","CALARCA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63470","338","63470","","MONTENEGRO","QUINDÍO","MONTENEGRO","379","","5000","5000","144823080.780141","54513.34789914991","1194","867140","Producción de Aguacate","Tonelada","855","2010","MONTENEGRO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76111","339","76111","","BUGA","VALLE DEL CAUCA","BUGA","319","","5000","5000","818646083.744032","171411.861657055","1194","867209","Producción de Aguacate","Tonelada","117","2010","BUGA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76036","344","76036","","ANDALUCÍA","VALLE DEL CAUCA","ANDALUCÍA","324","","5000","5000","118814811.195741","55271.244117249","1194","867205","Producción de Aguacate","Tonelada","130","2010","ANDALUCIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25524","347","25524","","PANDI","CUNDINAMARCA","PANDI","327","","5000","5000","67616888.4675356","38466.782606157896","1194","864994","Producción de Aguacate","Tonelada","208","2010","PANDI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73854","354","73854","","VALLE DE SAN JUAN","TOLIMA","VALLE DE SAN JUAN","334","","5000","5000","201679428.659016","60309.370209083805","1194","867200","Producción de Aguacate","Tonelada","136","2010","VALLE DE SAN JUAN","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73622","355","73622","","RONCESVALLES","TOLIMA","RONCESVALLES","335","","5000","5000","778624440.278869","121253.590273214","1194","867196","Producción de Aguacate","Tonelada","310","2010","RONCESVALLES","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"50","50001","356","50001","","VILLAVICENCIO","META","VILLAVICENCIO","336","","5000","5000","1273652466.37656","192759.686809071","1194","866073","Producción de Aguacate","Tonelada","384","2010","VILLAVICENCIO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76828","360","76828","","TRUJILLO","VALLE DEL CAUCA","TRUJILLO","340","","5000","5000","322963373.185897","71775.63323853491","1194","868263","Producción de Aguacate","Tonelada","270","2010","TRUJILLO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76041","381","76041","","ANSERMANUEVO","VALLE DEL CAUCA","ANSERMANUEVO","440","","5000","5000","304743422.435147","80546.5249849925","1194","867206","Producción de Aguacate","Tonelada","159","2010","ANSERMANUEVO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66001","386","66001","","PEREIRA","RISARALDA","PEREIRA","445","","5000","5000","595966106.957513","177289.161314789","1194","867144","Producción de Aguacate","Tonelada","6020","2010","PEREIRA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"44","44078","443","44078","","BARRANCAS","LA GUAJIRA","BARRANCAS","426","","5000","5000","788223954.474437","132655.42396559","1194","866063","Producción de Aguacate","Tonelada","60","2010","BARRANCAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"44","44378","444","44378","","HATONUEVO","LA GUAJIRA","HATONUEVO","427","","5000","5000","228281117.932505","103132.815630459","1194","866068","Producción de Aguacate","Tonelada","32","2010","HATO NUEVO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73870","452","73870","","VILLAHERMOSA","TOLIMA","VILLAHERMOSA","435","","5000","5000","287171565.86794","89348.12930352859","1194","867202","Producción de Aguacate","Tonelada","","2010","VILLAHERMOSA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"85","85162","453","85162","","MONTERREY","CASANARE","MONTERREY","436","","5000","5000","788122059.833942","132088.56384939599","1194","868270","Producción de Aguacate","Tonelada","96","2010","MONTERREY","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17088","454","17088","","BELALCÁZAR","CALDAS","BELALCÁZAR","437","","5000","5000","106704838.654939","47777.8999920291","1194","864940","Producción de Aguacate","Tonelada","316","2010","BELALCAZAR","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66400","390","66400","","LA VIRGINIA","RISARALDA","LA VIRGINIA","449","","5000","5000","33171050.5863306","22394.294559608203","1194","867150","Producción de Aguacate","Tonelada","187","2010","LA VIRGINIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25095","391","25095","","BITUIMA","CUNDINAMARCA","BITUIMA","450","","5000","5000","49467781.757115","43433.8620614679","1194","864987","Producción de Aguacate","Tonelada","","2010","BITUIMA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25328","393","25328","","GUAYABAL DE SÍQUIMA","CUNDINAMARCA","GUAYABAL DE SÍQUIMA","452","","5000","5000","62120898.7677934","33081.8152243498","1194","864990","Producción de Aguacate","Tonelada","","2010","GUAYABAL DE SIQUIMA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"20","20045","395","20045","","BECERRILL","CESAR","BECERRILL","454","","5000","5000","1225202399.97314","196998.608973356","1194","864973","Producción de Aguacate","Tonelada","88","2010","BECERRIL","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"13","13654","396","13654","","SAN JACINTO","BOLÍVAR","SAN JACINTO","455","","5000","5000","454650284.914943","108510.304862674","1194","864924","Producción de Aguacate","Tonelada","1400","2010","SAN JACINTO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63001","398","63001","","ARMENIA","QUINDÍO","ARMENIA","381","","5000","5000","115363285.992307","68265.9905378994","1194","866100","Producción de Aguacate","Tonelada","1015","2010","ARMENIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25599","402","25599","","APULO","CUNDINAMARCA","APULO","385","","5000","5000","123167396.99454","58281.6716396228","1194","866028","Producción de Aguacate","Tonelada","280","2010","APULO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25368","409","25368","","JERUSALÉN","CUNDINAMARCA","JERUSALÉN","392","","5000","5000","225584354.272411","62330.1655003791","1194","864991","Producción de Aguacate","Tonelada","137","2010","JERUSALEN","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63594","410","63594","","QUIMBAYA","QUINDÍO","QUIMBAYA","393","","5000","5000","144362325.316556","48235.0958199336","1194","867142","Producción de Aguacate","Tonelada","347","2010","QUIMBAYA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76497","411","76497","","OBANDO","VALLE DEL CAUCA","OBANDO","394","","5000","5000","211161079.79402","60349.4248426459","1194","868256","Producción de Aguacate","Tonelada","42","2010","OBANDO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63190","412","63190","","CIRCASIA","QUINDÍO","CIRCASIA","395","","5000","5000","95885635.2621858","47167.5295458054","1194","866103","Producción de Aguacate","Tonelada","56","2010","CIRCASIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73001","417","73001","","IBAGUÉ","TOLIMA","IBAGUÉ","400","","5000","5000","1328364884.47341","233643.074078041","1194","867178","Producción de Aguacate","Tonelada","845","2010","IBAGUE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73026","418","73026","","ALVARADO","TOLIMA","ALVARADO","401","","5000","5000","346557588.504444","80142.7561690788","1194","867179","Producción de Aguacate","Tonelada","2723","2010","ALVARADO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63690","419","63690","","SALENTO","QUINDÍO","SALENTO","402","","5000","5000","361585357.906775","90687.46363849571","1194","867143","Producción de Aguacate","Tonelada","230","2010","SALENTO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73043","420","73043","","ANZOÁTEGUI","TOLIMA","ANZOÁTEGUI","403","","5000","5000","480763558.023728","107040.66603148301","1194","867180","Producción de Aguacate","Tonelada","1457","2010","ANZOATEGUI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76020","423","76020","","ALCALÁ","VALLE DEL CAUCA","ALCALÁ","406","","5000","5000","56804075.7081447","39082.374102225906","1194","867204","Producción de Aguacate","Tonelada","195","2010","ALCALA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63272","424","63272","","FILANDIA","QUINDÍO","FILANDIA","407","","5000","5000","109441513.153041","50787.635446345506","1194","866105","Producción de Aguacate","Tonelada","102","2010","FILANDIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76823","425","76823","","TORO","VALLE DEL CAUCA","TORO","408","","5000","5000","183351134.772711","60088.2528457692","1194","868262","Producción de Aguacate","Tonelada","64","2010","TORO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76845","428","76845","","ULLOA","VALLE DEL CAUCA","ULLOA","411","","5000","5000","41776096.2120206","39129.9483401031","1194","868265","Producción de Aguacate","Tonelada","162","2010","ULLOA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76054","433","76054","","ARGELIA","VALLE DEL CAUCA","ARGELIA","416","","5000","5000","81348455.3839734","42420.9611222822","1194","867207","Producción de Aguacate","Tonelada","515","2010","ARGELIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25299","434","25299","","GAMA","CUNDINAMARCA","GAMA","417","","5000","5000","107904331.933605","44405.4394291745","1194","864988","Producción de Aguacate","Tonelada","6","2010","GAMA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76147","440","76147","","CARTAGO","VALLE DEL CAUCA","CARTAGO","423","","5000","5000","237939887.392572","74762.4636218794","1194","867213","Producción de Aguacate","Tonelada","","2010","CARTAGO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73861","441","73861","","VENADILLO","TOLIMA","VENADILLO","424","","5000","5000","340557149.031112","91738.2258703366","1194","867201","Producción de Aguacate","Tonelada","780","2010","VENADILLO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17042","504","17042","","ANSERMA","CALDAS","ANSERMA","483","","5000","5000","215866369.008878","77065.44299921181","1194","864938","Producción de Aguacate","Tonelada","882","2010","ANSERMA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73283","507","73283","","FRESNO","TOLIMA","FRESNO","486","","5000","5000","208832456.236826","69135.96899832251","1194","867186","Producción de Aguacate","Tonelada","30780","2010","FRESNO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"20","20228","516","20228","","CURUMANÍ","CESAR","CURUMANÍ","495","","5000","5000","944766743.626656","135174.598419589","1194","864975","Producción de Aguacate","Tonelada","170","2010","CURUMANI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05001","463","05001","","MEDELLÍN","ANTIOQUIA","MEDELLÍN","508","","5000","5000","364515235.808881","88435.381592638","1194","863832","Producción de Aguacate","Tonelada","60","2010","MEDELLIN","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"15","15753","467","15753","","SOATÁ","BOYACÁ","SOATÁ","512","","5000","5000","119905087.032679","46328.399575717","1194","864935","Producción de Aguacate","Tonelada","4","2010","SOATA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05674","469","05674","","SAN VICENTE","ANTIOQUIA","SAN VICENTE","514","","5000","5000","227460544.596721","61804.981069551905","1194","863873","Producción de Aguacate","Tonelada","50","2010","SAN VICENTE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05044","472","05044","","ANZÁ","ANTIOQUIA","ANZÁ","517","","5000","5000","256026603.02243","68572.8330113512","1194","863839","Producción de Aguacate","Tonelada","","2010","ANZA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05021","474","05021","","ALEJANDRÍA","ANTIOQUIA","ALEJANDRÍA","519","","5000","5000","130346246.071572","60992.8742342798","1194","863834","Producción de Aguacate","Tonelada","","2010","ALEJANDRIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"20","20013","487","20013","","AGUSTÍN CODAZZI","CESAR","AGUSTÍN CODAZZI","466","","5000","5000","1744982818.67027","233707.02283220302","1194","864972","Producción de Aguacate","Tonelada","320","2010","AGUSTIN CODAZZI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17174","496","17174","","CHINCHINÁ","CALDAS","CHINCHINÁ","475","","5000","5000","126513871.61606","61665.3933083513","1194","864941","Producción de Aguacate","Tonelada","200","2010","CHINCHINA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25777","499","25777","","SUPATÁ","CUNDINAMARCA","SUPATÁ","478","","5000","5000","138540577.873939","45160.483559995104","1194","866030","Producción de Aguacate","Tonelada","190","2010","SUPATA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73152","501","73152","","CASABIANCA","TOLIMA","CASABIANCA","480","","5000","5000","175980818.136537","97738.3171767254","1194","867183","Producción de Aguacate","Tonelada","480","2010","CASABIANCA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17665","502","17665","","SAN JOSÉ","CALDAS","SAN JOSÉ","481","","5000","5000","60829269.5398395","39922.3935329867","1194","864955","Producción de Aguacate","Tonelada","428","2010","SAN JOSE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05036","522","05036","","ANGELÓPOLIS","ANTIOQUIA","ANGELÓPOLIS","583","","5000","5000","79518611.7930652","39846.4231623496","1194","863837","Producción de Aguacate","Tonelada","260","2010","ANGELOPOLIS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"68","68250","523","68250","","EL PEÑÓN","SANTANDER","EL PEÑÓN","584","","5000","5000","413974528.506151","98690.7864520086","1194","867161","Producción de Aguacate","Tonelada","","2010","EL PENON","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"15","15507","585","15507","","OTANCHE","BOYACÁ","OTANCHE","561","","5000","5000","468069864.708749","104796.46894946201","1194","864929","Producción de Aguacate","Tonelada","4","2010","OTANCHE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05756","587","05756","","SONSÓN","ANTIOQUIA","SONSÓN","563","","5000","5000","1349807894.53249","289718.242573547","1194","863876","Producción de Aguacate","Tonelada","1824","2010","SONSON","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17433","590","17433","","MANZANARES","CALDAS","MANZANARES","566","","5000","5000","197110924.177195","65025.8793723528","1194","864943","Producción de Aguacate","Tonelada","336","2010","MANZANARES","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73443","592","73443","","MARIQUITA","TOLIMA","MARIQUITA","568","","5000","5000","301799668.412967","69066.35788190541","1194","867190","Producción de Aguacate","Tonelada","16100","2010","MARIQUITA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17444","596","17444","","MARQUETALIA","CALDAS","MARQUETALIA","572","","5000","5000","105726629.478482","45617.738206536305","1194","864945","Producción de Aguacate","Tonelada","720","2010","MARQUETALIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17050","597","17050","","ARANZAZU","CALDAS","ARANZAZU","573","","5000","5000","130796151.902848","63271.8147724473","1194","864939","Producción de Aguacate","Tonelada","","2010","ARANZAZU","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05631","600","05631","","SABANETA","ANTIOQUIA","SABANETA","576","","5000","5000","9898136.86047588","14569.7884310155","1194","863868","Producción de Aguacate","Tonelada","140","2010","SABANETA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05209","602","05209","","CONCORDIA","ANTIOQUIA","CONCORDIA","578","","5000","5000","252906374.640544","70659.71345964541","1194","863850","Producción de Aguacate","Tonelada","15","2010","CONCORDIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05380","604","05380","","LA ESTRELLA","ANTIOQUIA","LA ESTRELLA","580","","5000","5000","34277535.6705955","23882.579799847","1194","863858","Producción de Aguacate","Tonelada","20","2010","LA ESTRELLA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05697","605","05697","","SANTUARIO","ANTIOQUIA","SANTUARIO","581","","5000","5000","77228255.7505246","45593.9453018809","1194","863875","Producción de Aguacate","Tonelada","28","2010","SANTUARIO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"15","15720","606","15720","","SATIVANORTE","BOYACÁ","SATIVANORTE","582","","5000","5000","153062514.921653","62618.7840727206","1194","864934","Producción de Aguacate","Tonelada","200","2010","SATIVANORTE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05364","534","05364","","JARDÍN","ANTIOQUIA","JARDÍN","595","","5000","5000","210498021.223761","65597.7168309231","1194","863855","Producción de Aguacate","Tonelada","480","2010","JARDIN","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73411","536","73411","","LÍBANO","TOLIMA","LÍBANO","597","","5000","5000","289259163.027747","74940.81827571339","1194","867189","Producción de Aguacate","Tonelada","985","2010","LIBANO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"85","85300","537","85300","","SABANALARGA","CASANARE","SABANALARGA","598","","5000","5000","399513636.437025","106229.91689404601","1194","868272","Producción de Aguacate","Tonelada","20","2010","SABANALARGA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25718","541","25718","","SASAIMA","CUNDINAMARCA","SASAIMA","602","","5000","5000","102977090.9609","46415.0494183534","1194","866029","Producción de Aguacate","Tonelada","24","2010","SASAIMA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66440","545","66440","","MARSELLA","RISARALDA","MARSELLA","606","","5000","5000","145315448.139365","54240.090648371406","1194","867151","Producción de Aguacate","Tonelada","1040","2010","MARSELLA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76246","556","76246","","EL CAIRO","VALLE DEL CAUCA","EL CAIRO","532","","5000","5000","219931175.09584","59388.4146826431","1194","867216","Producción de Aguacate","Tonelada","69","2010","EL CAIRO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"20","20400","563","20400","","LA JAGUA DE IBIRICO","CESAR","LA JAGUA DE IBIRICO","539","","5000","5000","769389777.353669","162121.723709377","1194","864977","Producción de Aguacate","Tonelada","1400","2010","LA JAGUA DE IBIRICO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"13","13244","567","13244","","EL CARMEN DE BOLÍVAR","BOLÍVAR","EL CARMEN DE BOLÍVAR","543","","5000","5000","940901786.970523","162398.552444544","1194","864922","Producción de Aguacate","Tonelada","32600","2010","EL CARMEN DE BOLIVAR","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"85","85263","573","85263","","PORE","CASANARE","PORE","549","","5000","5000","775446628.868943","136371.26200023602","1194","868271","Producción de Aguacate","Tonelada","19","2010","PORE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05368","580","05368","","JERICÓ","ANTIOQUIA","JERICÓ","556","","5000","5000","208638487.975327","68050.46417926681","1194","863856","Producción de Aguacate","Tonelada","27","2010","JERICO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"15","15514","655","15514","","PÁEZ","BOYACÁ","PÁEZ","633","","5000","5000","332427161.162148","94047.6784002775","1194","864930","Producción de Aguacate","Tonelada","9","2010","PAEZ","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17446","662","17446","","MARULANDA","CALDAS","MARULANDA","640","","5000","5000","369182510.152639","116833.374220225","1194","864946","Producción de Aguacate","Tonelada","","2010","MARULANDA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"85","85015","664","85015","","CHÁMEZA","CASANARE","CHÁMEZA","642","","5000","5000","306850267.638","96076.7655899259","1194","868269","Producción de Aguacate","Tonelada","8","2010","CHAMEZA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66318","667","66318","","GUÁTICA","RISARALDA","GUÁTICA","645","","5000","5000","98651201.9379571","45448.381187396895","1194","867148","Producción de Aguacate","Tonelada","50","2010","GUATICA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66594","669","66594","","QUINCHÍA","RISARALDA","QUINCHÍA","647","","5000","5000","134637439.740723","44920.9392338124","1194","867153","Producción de Aguacate","Tonelada","162","2010","QUINCHIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"15","15367","610","15367","","JENESANO","BOYACÁ","JENESANO","652","","5000","5000","70340551.2789322","40755.7356970527","1194","864928","Producción de Aguacate","Tonelada","60","2010","JENESANO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25394","612","25394","","LA PALMA","CUNDINAMARCA","LA PALMA","654","","5000","5000","189686655.239817","72556.12395592009","1194","864992","Producción de Aguacate","Tonelada","","2010","LA PALMA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25320","613","25320","","GUADUAS","CUNDINAMARCA","GUADUAS","655","","5000","5000","744268760.197475","145592.239948556","1194","864989","Producción de Aguacate","Tonelada","500","2010","GUADUAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17388","617","17388","","LA MERCED","CALDAS","LA MERCED","659","","5000","5000","93575895.2862919","42979.0809499326","1194","864942","Producción de Aguacate","Tonelada","252","2010","LA MERCED","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17653","619","17653","","SALAMINA","CALDAS","SALAMINA","661","","5000","5000","390682662.227191","105385.254592438","1194","864953","Producción de Aguacate","Tonelada","120","2010","SALAMINA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66383","629","66383","","LA CELIA","RISARALDA","LA CELIA","607","","5000","5000","91268050.0830208","46955.807060627805","1194","867149","Producción de Aguacate","Tonelada","360","2010","LA CELIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76243","630","76243","","EL ÁGUILA","VALLE DEL CAUCA","EL ÁGUILA","608","","5000","5000","186111636.165975","67065.1135361819","1194","867215","Producción de Aguacate","Tonelada","9","2010","EL AGUILA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17873","631","17873","","VILLAMARIA","CALDAS","VILLAMARIA","609","","5000","5000","452302946.935574","103579.68479341501","1194","864957","Producción de Aguacate","Tonelada","241","2010","VILLAMARIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66687","634","66687","","SANTUARIO","RISARALDA","SANTUARIO","612","","5000","5000","197201216.419304","76862.1407894064","1194","867155","Producción de Aguacate","Tonelada","96","2010","SANTUARIO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17877","635","17877","","VITERBO","CALDAS","VITERBO","613","","5000","5000","121856043.086373","55775.7565600171","1194","864958","Producción de Aguacate","Tonelada","423","2010","VITERBO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25807","636","25807","","TIBIRITA","CUNDINAMARCA","TIBIRITA","614","","5000","5000","56209499.6470238","30288.402247252103","1194","866031","Producción de Aguacate","Tonelada","8","2010","TIBIRITA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17524","637","17524","","PALESTINA","CALDAS","PALESTINA","615","","5000","5000","121435669.904368","47303.099409876406","1194","864950","Producción de Aguacate","Tonelada","635","2010","PALESTINA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73520","638","73520","","PALOCABILDO","TOLIMA","PALOCABILDO","616","","5000","5000","60261930.4961476","30075.6218277808","1194","867193","Producción de Aguacate","Tonelada","1500","2010","PALOCABILDO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73055","639","73055","","ARMERO (Guayabal)","TOLIMA","ARMERO (Guayabal)","617","","5000","5000","439041786.903187","107626.339580951","1194","867181","Producción de Aguacate","Tonelada","816","2010","ARMERO (Guayabal)","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17001","645","17001","","MANIZALES","CALDAS","MANIZALES","623","","5000","5000","438369201.534557","114170.59722434399","1194","864937","Producción de Aguacate","Tonelada","580","2010","MANIZALES","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73347","646","73347","","HERVEO","TOLIMA","HERVEO","624","","5000","5000","319192311.313093","94118.40659474181","1194","867187","Producción de Aguacate","Tonelada","500","2010","HERVEO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73270","647","73270","","FALAN","TOLIMA","FALAN","625","","5000","5000","182671691.16371","66510.484575454","1194","867185","Producción de Aguacate","Tonelada","1880","2010","FALAN","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17616","648","17616","","RISARALDA","CALDAS","RISARALDA","626","","5000","5000","90747493.9375671","56967.0570484854","1194","864952","Producción de Aguacate","Tonelada","3000","2010","RISARALDA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"85","85410","650","85410","","TAURAMENA","CASANARE","TAURAMENA","628","","5000","5000","2369629086.84042","332323.246083625","1194","868273","Producción de Aguacate","Tonelada","8","2010","TAURAMENA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"27","27660","651","27660","","SAN JOSÉ DEL PALMAR","CHOCÓ","SAN JOSÉ DEL PALMAR","629","","5000","5000","1591088324.65123","167568.081925923","1194","866033","Producción de Aguacate","Tonelada","102","2010","SAN JOSE DEL PALMAR","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05376","673","05376","","LA CEJA","ANTIOQUIA","LA CEJA","732","","5000","5000","122784717.808262","56679.445873636105","1194","863857","Producción de Aguacate","Tonelada","899","2010","LA CEJA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05642","674","05642","","SALGAR","ANTIOQUIA","SALGAR","733","","5000","5000","293598620.982096","77510.51783909659","1194","863869","Producción de Aguacate","Tonelada","115","2010","SALGAR","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
