"COD_DEPTO","COD_DANE","OBJECTID","ID_ESPACIAL","AREA_OFICIAL","ENTIDAD_TERRITORIAL","NOM_DEPARTAMENTO","NOM_MUNICIPIO","INPOLY_FID","SIMPGNFLAG","MAXSIMPTOL","MINSIMPTOL","SHAPE.AREA","SHAPE.LEN","ID_DATO","ID_INDICADOR","DATO","UNIDAD_MEDIDA","VALOR","ANO","REGISTRO_ESPACIAL","SUBSISTEMA","TEMA","ID_UNIDAD_ESPACIAL",
"73","73616","317","73616","","RIOBLANCO","TOLIMA","RIOBLANCO","304","","5000","5000","2047512203.98244","208730.576993933","1194","1193986","Producción de Aguacate","Tonelada","928","2014","RIOBLANCO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"50","50370","318","50370","","URIBE","META","URIBE","305","","5000","5000","6407182343.03959","452368.469405427","1194","1192850","Producción de Aguacate","Tonelada","50","2014","URIBE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76318","277","76318","","GUACARÍ","VALLE DEL CAUCA","GUACARÍ","313","","5000","5000","166404114.668452","65864.3356025369","1194","1195035","Producción de Aguacate","Tonelada","480","2014","GUACARI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76606","279","76606","","RESTREPO","VALLE DEL CAUCA","RESTREPO","315","","5000","5000","139812281.129445","48208.1658848673","1194","1195042","Producción de Aguacate","Tonelada","510","2014","RESTREPO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76233","280","76233","","DAGUA","VALLE DEL CAUCA","DAGUA","316","","5000","5000","940780107.160855","163615.86702528","1194","1195030","Producción de Aguacate","Tonelada","780","2014","DAGUA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19212","283","19212","","CORINTO","CAUCA","CORINTO","270","","5000","5000","332676731.088168","80164.9580245827","1194","1190686","Producción de Aguacate","Tonelada","342","2014","CORINTO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19513","285","19513","","PADILLA","CAUCA","PADILLA","272","","5000","5000","71803820.6378942","34952.5144997776","1194","1190690","Producción de Aguacate","Tonelada","9","2014","PADILLA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19845","287","19845","","VILLA RICA","CAUCA","VILLA RICA","274","","5000","5000","74052194.4489952","46564.652844795404","1194","1190694","Producción de Aguacate","Tonelada","5","2014","VILLA RICA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41001","288","41001","","NEIVA","HUILA","NEIVA","275","","5000","5000","1251109770.6043","265294.10717678","1194","1191771","Producción de Aguacate","Tonelada","300","2014","NEIVA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41078","290","41078","","BARAYA","HUILA","BARAYA","277","","5000","5000","782725156.909333","135879.11003652902","1194","1191777","Producción de Aguacate","Tonelada","72","2014","BARAYA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73555","291","73555","","PLANADAS","TOLIMA","PLANADAS","278","","5000","5000","1760502103.93148","198328.8932771","1194","1193985","Producción de Aguacate","Tonelada","72","2014","PLANADAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76364","293","76364","","JAMUNDÍ","VALLE DEL CAUCA","JAMUNDÍ","280","","5000","5000","644460244.093479","117834.587375808","1194","1195036","Producción de Aguacate","Tonelada","32","2014","JAMUNDI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76275","294","76275","","FLORIDA","VALLE DEL CAUCA","FLORIDA","281","","5000","5000","397133407.973752","92364.04322934631","1194","1195034","Producción de Aguacate","Tonelada","108","2014","FLORIDA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41016","296","41016","","AIPE","HUILA","AIPE","283","","5000","5000","795462747.700026","182920.813185421","1194","1191774","Producción de Aguacate","Tonelada","137.5","2014","AIPE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76563","300","76563","","PRADERA","VALLE DEL CAUCA","PRADERA","287","","5000","5000","372799411.266439","89919.6163881377","1194","1195041","Producción de Aguacate","Tonelada","20","2014","PRADERA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"50","50683","302","50683","","SAN JUAN DE ARAMA","META","SAN JUAN DE ARAMA","289","","5000","5000","1158357113.26768","206571.09048274098","1194","1192852","Producción de Aguacate","Tonelada","600","2014","SAN JUAN DE ARAMA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76001","304","76001","","CALI","VALLE DEL CAUCA","CALI","291","","5000","5000","561698044.396969","101547.411482883","1194","1193993","Producción de Aguacate","Tonelada","28","2014","CALI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"50","50287","305","50287","","FUENTE DE ORO","META","FUENTE DE ORO","292","","5000","5000","577204759.237816","124461.773113386","1194","1192846","Producción de Aguacate","Tonelada","350","2014","FUENTE DE ORO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63302","361","63302","","GÉNOVA","QUINDÍO","GÉNOVA","341","","5000","5000","291173946.845698","76154.1678112184","1194","1192893","Producción de Aguacate","Tonelada","119","2014","GENOVA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76113","362","76113","","BUGALAGRANDE","VALLE DEL CAUCA","BUGALAGRANDE","342","","5000","5000","388087594.1147","86684.5817630652","1194","1195026","Producción de Aguacate","Tonelada","270","2014","BUGALAGRANDE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73678","363","73678","","SAN LUIS","TOLIMA","SAN LUIS","343","","5000","5000","407184955.631502","136438.611757256","1194","1193989","Producción de Aguacate","Tonelada","1875","2014","SAN LUIS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73624","364","73624","","ROVIRA","TOLIMA","ROVIRA","344","","5000","5000","744463304.433353","136611.195609563","1194","1193987","Producción de Aguacate","Tonelada","2040","2014","ROVIRA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"50","50226","367","50226","","CUMARAL","META","CUMARAL","347","","5000","5000","649019377.623789","155259.48768643502","1194","1192843","Producción de Aguacate","Tonelada","28","2014","CUMARAL","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63548","368","63548","","PIJAO","QUINDÍO","PIJAO","348","","5000","5000","254358977.761581","72543.8404251172","1194","1192896","Producción de Aguacate","Tonelada","960","2014","PIJAO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25805","369","25805","","TIBACUY","CUNDINAMARCA","TIBACUY","349","","5000","5000","90411772.934056","42509.1304463824","1194","1191761","Producción de Aguacate","Tonelada","39","2014","TIBACUY","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63111","371","63111","","BUENAVISTA","QUINDÍO","BUENAVISTA","351","","5000","5000","42622878.0420753","24776.4246674093","1194","1192888","Producción de Aguacate","Tonelada","210","2014","BUENAVISTA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76736","373","76736","","SEVILLA","VALLE DEL CAUCA","SEVILLA","353","","5000","5000","532466128.033195","155923.82840933301","1194","1195046","Producción de Aguacate","Tonelada","9600","2014","SEVILLA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76122","374","76122","","CAICEDONIA","VALLE DEL CAUCA","CAICEDONIA","354","","5000","5000","171040158.341296","58430.7732549486","1194","1195027","Producción de Aguacate","Tonelada","3825","2014","CAICEDONIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25290","375","25290","","FUSAGASUGÁ","CUNDINAMARCA","FUSAGASUGÁ","355","","5000","5000","199602387.771223","90585.3946543105","1194","1190719","Producción de Aguacate","Tonelada","308","2014","FUSAGASUGA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63212","377","63212","","CÓRDOBA","QUINDÍO","CÓRDOBA","357","","5000","5000","93882200.2711721","43451.2652825925","1194","1192891","Producción de Aguacate","Tonelada","56","2014","CORDOBA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63401","324","63401","","LA TEBAIDA","QUINDÍO","LA TEBAIDA","365","","5000","5000","97753416.9428917","45176.346165515206","1194","1192894","Producción de Aguacate","Tonelada","1247","2014","LA TEBAIDA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76100","325","76100","","BOLÍVAR","VALLE DEL CAUCA","BOLÍVAR","366","","5000","5000","737560752.516943","129879.145884231","1194","1193998","Producción de Aguacate","Tonelada","200","2014","BOLIVAR","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25743","326","25743","","SILVANIA","CUNDINAMARCA","SILVANIA","367","","5000","5000","157471963.179821","52644.481254948805","1194","1191758","Producción de Aguacate","Tonelada","1125","2014","SILVANIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76622","329","76622","","ROLDANILLO","VALLE DEL CAUCA","ROLDANILLO","370","","5000","5000","246558391.798075","66710.5056968243","1194","1195044","Producción de Aguacate","Tonelada","260","2014","ROLDANILLO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25878","330","25878","","VIOTÁ","CUNDINAMARCA","VIOTÁ","371","","5000","5000","195977107.510234","63641.2213687989","1194","1191766","Producción de Aguacate","Tonelada","150","2014","VIOTA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"50","50686","334","50686","","SAN JUANITO","META","SAN JUANITO","375","","5000","5000","248881941.654725","62798.4335648837","1194","1192853","Producción de Aguacate","Tonelada","24","2014","SAN JUANITO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76403","335","76403","","LA VICTORIA","VALLE DEL CAUCA","LA VICTORIA","376","","5000","5000","263576593.470086","67879.0285131658","1194","1195038","Producción de Aguacate","Tonelada","150","2014","LA VICTORIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63130","336","63130","","CALARCÁ","QUINDÍO","CALARCÁ","377","","5000","5000","209359703.172681","83676.2253527399","1194","1192889","Producción de Aguacate","Tonelada","800","2014","CALARCA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63470","338","63470","","MONTENEGRO","QUINDÍO","MONTENEGRO","379","","5000","5000","144823080.780141","54513.34789914991","1194","1192895","Producción de Aguacate","Tonelada","1890","2014","MONTENEGRO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76111","339","76111","","BUGA","VALLE DEL CAUCA","BUGA","319","","5000","5000","818646083.744032","171411.861657055","1194","1195025","Producción de Aguacate","Tonelada","43","2014","BUGA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"50","50223","342","50223","","CUBARRAL","META","CUBARRAL","322","","5000","5000","1143278735.09444","205764.197926345","1194","1192842","Producción de Aguacate","Tonelada","154","2014","CUBARRAL","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76616","343","76616","","RIOFRÍO","VALLE DEL CAUCA","RIOFRÍO","323","","5000","5000","298369672.408914","83132.37149908219","1194","1195043","Producción de Aguacate","Tonelada","210","2014","RIOFRIO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76036","344","76036","","ANDALUCÍA","VALLE DEL CAUCA","ANDALUCÍA","324","","5000","5000","118814811.195741","55271.244117249","1194","1193995","Producción de Aguacate","Tonelada","250","2014","ANDALUCIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25524","347","25524","","PANDI","CUNDINAMARCA","PANDI","327","","5000","5000","67616888.4675356","38466.782606157896","1194","1191751","Producción de Aguacate","Tonelada","390","2014","PANDI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73854","354","73854","","VALLE DE SAN JUAN","TOLIMA","VALLE DE SAN JUAN","334","","5000","5000","201679428.659016","60309.370209083805","1194","1193990","Producción de Aguacate","Tonelada","96","2014","VALLE DE SAN JUAN","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"50","50001","356","50001","","VILLAVICENCIO","META","VILLAVICENCIO","336","","5000","5000","1273652466.37656","192759.686809071","1194","1192841","Producción de Aguacate","Tonelada","600","2014","VILLAVICENCIO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76828","360","76828","","TRUJILLO","VALLE DEL CAUCA","TRUJILLO","340","","5000","5000","322963373.185897","71775.63323853491","1194","1195048","Producción de Aguacate","Tonelada","460","2014","TRUJILLO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76041","381","76041","","ANSERMANUEVO","VALLE DEL CAUCA","ANSERMANUEVO","440","","5000","5000","304743422.435147","80546.5249849925","1194","1193996","Producción de Aguacate","Tonelada","160","2014","ANSERMANUEVO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66170","382","66170","","DOSQUEBRADAS","RISARALDA","DOSQUEBRADAS","441","","5000","5000","72193253.565496","33593.896622030996","1194","1192903","Producción de Aguacate","Tonelada","375","2014","DOSQUEBRADAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66001","386","66001","","PEREIRA","RISARALDA","PEREIRA","445","","5000","5000","595966106.957513","177289.161314789","1194","1192899","Producción de Aguacate","Tonelada","7708.5","2014","PEREIRA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"44","44078","443","44078","","BARRANCAS","LA GUAJIRA","BARRANCAS","426","","5000","5000","788223954.474437","132655.42396559","1194","1191806","Producción de Aguacate","Tonelada","76","2014","BARRANCAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"44","44378","444","44378","","HATONUEVO","LA GUAJIRA","HATONUEVO","427","","5000","5000","228281117.932505","103132.815630459","1194","1191811","Producción de Aguacate","Tonelada","20","2014","HATO NUEVO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73870","452","73870","","VILLAHERMOSA","TOLIMA","VILLAHERMOSA","435","","5000","5000","287171565.86794","89348.12930352859","1194","1193992","Producción de Aguacate","Tonelada","1237.6000000000001","2014","VILLAHERMOSA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"85","85162","453","85162","","MONTERREY","CASANARE","MONTERREY","436","","5000","5000","788122059.833942","132088.56384939599","1194","1195061","Producción de Aguacate","Tonelada","200","2014","MONTERREY","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17088","454","17088","","BELALCÁZAR","CALDAS","BELALCÁZAR","437","","5000","5000","106704838.654939","47777.8999920291","1194","1190659","Producción de Aguacate","Tonelada","942.6","2014","BELALCAZAR","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66400","390","66400","","LA VIRGINIA","RISARALDA","LA VIRGINIA","449","","5000","5000","33171050.5863306","22394.294559608203","1194","1193932","Producción de Aguacate","Tonelada","132.3","2014","LA VIRGINIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25095","391","25095","","BITUIMA","CUNDINAMARCA","BITUIMA","450","","5000","5000","49467781.757115","43433.8620614679","1194","1190715","Producción de Aguacate","Tonelada","95","2014","BITUIMA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25328","393","25328","","GUAYABAL DE SÍQUIMA","CUNDINAMARCA","GUAYABAL DE SÍQUIMA","452","","5000","5000","62120898.7677934","33081.8152243498","1194","1191747","Producción de Aguacate","Tonelada","16","2014","GUAYABAL DE SIQUIMA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"20","20045","395","20045","","BECERRILL","CESAR","BECERRILL","454","","5000","5000","1225202399.97314","196998.608973356","1194","1190697","Producción de Aguacate","Tonelada","49","2014","BECERRIL","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"13","13654","396","13654","","SAN JACINTO","BOLÍVAR","SAN JACINTO","455","","5000","5000","454650284.914943","108510.304862674","1194","1189614","Producción de Aguacate","Tonelada","7836","2014","SAN JACINTO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63001","398","63001","","ARMENIA","QUINDÍO","ARMENIA","381","","5000","5000","115363285.992307","68265.9905378994","1194","1192887","Producción de Aguacate","Tonelada","1870","2014","ARMENIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76400","400","76400","","LA UNIÓN","VALLE DEL CAUCA","LA UNIÓN","383","","5000","5000","123342047.093051","48798.042516251204","1194","1195037","Producción de Aguacate","Tonelada","260","2014","LA UNION","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25245","401","25245","","EL COLEGIO","CUNDINAMARCA","EL COLEGIO","384","","5000","5000","118283112.500461","49436.0928843457","1194","1190717","Producción de Aguacate","Tonelada","","2014","EL COLEGIO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25599","402","25599","","APULO","CUNDINAMARCA","APULO","385","","5000","5000","123167396.99454","58281.6716396228","1194","1191754","Producción de Aguacate","Tonelada","448","2014","APULO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76250","407","76250","","EL DOVIO","VALLE DEL CAUCA","EL DOVIO","390","","5000","5000","238714029.932146","85066.90942577111","1194","1195033","Producción de Aguacate","Tonelada","40","2014","EL DOVIO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63594","410","63594","","QUIMBAYA","QUINDÍO","QUIMBAYA","393","","5000","5000","144362325.316556","48235.0958199336","1194","1192897","Producción de Aguacate","Tonelada","1932.8","2014","QUIMBAYA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76497","411","76497","","OBANDO","VALLE DEL CAUCA","OBANDO","394","","5000","5000","211161079.79402","60349.4248426459","1194","1195039","Producción de Aguacate","Tonelada","162.78","2014","OBANDO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63190","412","63190","","CIRCASIA","QUINDÍO","CIRCASIA","395","","5000","5000","95885635.2621858","47167.5295458054","1194","1192890","Producción de Aguacate","Tonelada","126","2014","CIRCASIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76863","415","76863","","VERSALLES","VALLE DEL CAUCA","VERSALLES","398","","5000","5000","204036114.350037","72955.3865968204","1194","1195051","Producción de Aguacate","Tonelada","44","2014","VERSALLES","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25797","416","25797","","TENA","CUNDINAMARCA","TENA","399","","5000","5000","56796180.8869811","35984.4339334328","1194","1191760","Producción de Aguacate","Tonelada","81","2014","TENA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73001","417","73001","","IBAGUÉ","TOLIMA","IBAGUÉ","400","","5000","5000","1328364884.47341","233643.074078041","1194","1193969","Producción de Aguacate","Tonelada","220","2014","IBAGUE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73026","418","73026","","ALVARADO","TOLIMA","ALVARADO","401","","5000","5000","346557588.504444","80142.7561690788","1194","1193970","Producción de Aguacate","Tonelada","4400","2014","ALVARADO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63690","419","63690","","SALENTO","QUINDÍO","SALENTO","402","","5000","5000","361585357.906775","90687.46363849571","1194","1192898","Producción de Aguacate","Tonelada","689","2014","SALENTO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73043","420","73043","","ANZOÁTEGUI","TOLIMA","ANZOÁTEGUI","403","","5000","5000","480763558.023728","107040.66603148301","1194","1193971","Producción de Aguacate","Tonelada","96","2014","ANZOATEGUI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76020","423","76020","","ALCALÁ","VALLE DEL CAUCA","ALCALÁ","406","","5000","5000","56804075.7081447","39082.374102225906","1194","1193994","Producción de Aguacate","Tonelada","422.5","2014","ALCALA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63272","424","63272","","FILANDIA","QUINDÍO","FILANDIA","407","","5000","5000","109441513.153041","50787.635446345506","1194","1192892","Producción de Aguacate","Tonelada","329","2014","FILANDIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76823","425","76823","","TORO","VALLE DEL CAUCA","TORO","408","","5000","5000","183351134.772711","60088.2528457692","1194","1195047","Producción de Aguacate","Tonelada","63","2014","TORO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76845","428","76845","","ULLOA","VALLE DEL CAUCA","ULLOA","411","","5000","5000","41776096.2120206","39129.9483401031","1194","1195050","Producción de Aguacate","Tonelada","690","2014","ULLOA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25580","430","25580","","PULÍ","CUNDINAMARCA","PULÍ","413","","5000","5000","197883562.4426","61102.4782288489","1194","1191752","Producción de Aguacate","Tonelada","18","2014","PULI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76054","433","76054","","ARGELIA","VALLE DEL CAUCA","ARGELIA","416","","5000","5000","81348455.3839734","42420.9611222822","1194","1193997","Producción de Aguacate","Tonelada","2388.75","2014","ARGELIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25299","434","25299","","GAMA","CUNDINAMARCA","GAMA","417","","5000","5000","107904331.933605","44405.4394291745","1194","1191745","Producción de Aguacate","Tonelada","8","2014","GAMA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25293","438","25293","","GACHALÁ","CUNDINAMARCA","GACHALÁ","421","","5000","5000","382250480.717396","108749.933033569","1194","1191744","Producción de Aguacate","Tonelada","","2014","GACHALA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76147","440","76147","","CARTAGO","VALLE DEL CAUCA","CARTAGO","423","","5000","5000","237939887.392572","74762.4636218794","1194","1195029","Producción de Aguacate","Tonelada","80.60000000000001","2014","CARTAGO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73861","441","73861","","VENADILLO","TOLIMA","VENADILLO","424","","5000","5000","340557149.031112","91738.2258703366","1194","1193991","Producción de Aguacate","Tonelada","1683","2014","VENADILLO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17042","504","17042","","ANSERMA","CALDAS","ANSERMA","483","","5000","5000","215866369.008878","77065.44299921181","1194","1190657","Producción de Aguacate","Tonelada","4200","2014","ANSERMA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73283","507","73283","","FRESNO","TOLIMA","FRESNO","486","","5000","5000","208832456.236826","69135.96899832251","1194","1193977","Producción de Aguacate","Tonelada","25800","2014","FRESNO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"20","20228","516","20228","","CURUMANÍ","CESAR","CURUMANÍ","495","","5000","5000","944766743.626656","135174.598419589","1194","1190699","Producción de Aguacate","Tonelada","1620","2014","CURUMANI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"70","70221","457","70221","","COVEÑAS","SUCRE","COVEÑAS","502","","5000","5000","48377671.0366261","37120.8791491936","1194","1193966","Producción de Aguacate","Tonelada","12","2014","COVENAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05001","463","05001","","MEDELLÍN","ANTIOQUIA","MEDELLÍN","508","","5000","5000","364515235.808881","88435.381592638","1194","1188511","Producción de Aguacate","Tonelada","114","2014","MEDELLIN","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"68","68217","465","68217","","COROMORO","SANTANDER","COROMORO","510","","5000","5000","581806320.451174","99039.7517581197","1194","1193945","Producción de Aguacate","Tonelada","45","2014","COROMORO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"15","15753","467","15753","","SOATÁ","BOYACÁ","SOATÁ","512","","5000","5000","119905087.032679","46328.399575717","1194","1190653","Producción de Aguacate","Tonelada","16","2014","SOATA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05674","469","05674","","SAN VICENTE","ANTIOQUIA","SAN VICENTE","514","","5000","5000","227460544.596721","61804.981069551905","1194","1189592","Producción de Aguacate","Tonelada","1200","2014","SAN VICENTE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05044","472","05044","","ANZÁ","ANTIOQUIA","ANZÁ","517","","5000","5000","256026603.02243","68572.8330113512","1194","1188518","Producción de Aguacate","Tonelada","69.3","2014","ANZA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"68","68209","473","68209","","CONFINES","SANTANDER","CONFINES","518","","5000","5000","68591444.8365008","36596.2439067627","1194","1193944","Producción de Aguacate","Tonelada","72","2014","CONFINES","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05240","475","05240","","EBÉJICO","ANTIOQUIA","EBÉJICO","520","","5000","5000","234607291.060215","66372.33426462181","1194","1189562","Producción de Aguacate","Tonelada","5","2014","EBEJICO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"20","20013","487","20013","","AGUSTÍN CODAZZI","CESAR","AGUSTÍN CODAZZI","466","","5000","5000","1744982818.67027","233707.02283220302","1194","1190696","Producción de Aguacate","Tonelada","266","2014","AGUSTIN CODAZZI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25875","492","25875","","VILLETA","CUNDINAMARCA","VILLETA","471","","5000","5000","151155828.645975","49755.382707848","1194","1191765","Producción de Aguacate","Tonelada","","2014","VILLETA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17174","496","17174","","CHINCHINÁ","CALDAS","CHINCHINÁ","475","","5000","5000","126513871.61606","61665.3933083513","1194","1190660","Producción de Aguacate","Tonelada","4950","2014","CHINCHINA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25777","499","25777","","SUPATÁ","CUNDINAMARCA","SUPATÁ","478","","5000","5000","138540577.873939","45160.483559995104","1194","1191759","Producción de Aguacate","Tonelada","128","2014","SUPATA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73152","501","73152","","CASABIANCA","TOLIMA","CASABIANCA","480","","5000","5000","175980818.136537","97738.3171767254","1194","1193974","Producción de Aguacate","Tonelada","1050","2014","CASABIANCA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17665","502","17665","","SAN JOSÉ","CALDAS","SAN JOSÉ","481","","5000","5000","60829269.5398395","39922.3935329867","1194","1190677","Producción de Aguacate","Tonelada","272","2014","SAN JOSE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05036","522","05036","","ANGELÓPOLIS","ANTIOQUIA","ANGELÓPOLIS","583","","5000","5000","79518611.7930652","39846.4231623496","1194","1188516","Producción de Aguacate","Tonelada","456","2014","ANGELOPOLIS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"68","68250","523","68250","","EL PEÑÓN","SANTANDER","EL PEÑÓN","584","","5000","5000","413974528.506151","98690.7864520086","1194","1193949","Producción de Aguacate","Tonelada","40","2014","EL PENON","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"15","15507","585","15507","","OTANCHE","BOYACÁ","OTANCHE","561","","5000","5000","468069864.708749","104796.46894946201","1194","1189623","Producción de Aguacate","Tonelada","80","2014","OTANCHE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05756","587","05756","","SONSÓN","ANTIOQUIA","SONSÓN","563","","5000","5000","1349807894.53249","289718.242573547","1194","1189596","Producción de Aguacate","Tonelada","4370","2014","SONSON","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
